S5INFT Index,,,,,,,,,,,,,,,,,,,,,,,S5FINL Index,,,,,,,,,,,,,,,,,,,,,,,S5ENRS Index,,,,,,,,,,,,,,,,,,,,,,,S5HLTH Index,,,,,,,,,,,,,,,,,,,,,,,S5CONS Index,,,,,,,,,,,,,,,,,,,,,,,S5COND Index,,,,,,,,,,,,,,,,,,,,,,,S5INDU Index,,,,,,,,,,,,,,,,,,,,,,,S5UTIL Index,,,,,,,,,,,,,,,,,,,,,,,S5TELS Index,,,,,,,,,,,,,,,,,,,,,,,S5MATR Index,,,,,,,,,,,,,,,,,,,,,,,GDP CURY Index,,,,,CPI XYOY Index,,,,,,,DXY Curncy,,,USGG5YR Index,,,BCOM Index,,,VIX Index,
Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,PX_LAST_ACTUAL,PX_LAST_ALL_SESSIONS,,Date,PX_LAST,PX_LAST_ACTUAL,PX_LAST_ALL_SESSIONS,,,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST
12/19/2014,697.01,63.99,90.77,87.5,3.08,30.77,13.68,15.78,986125184,19.0456,4.2366,3.4424,1.51,12.9139,11.9107,21.92,17.1,48.74,1.94,53.97,34.34,,12/19/2014,333.32,62.12,91.76,92.86,2.35,22.35,13.14,14.52,704363648,15.0216,1.4278,2.3605,1.72,9.0374,#N/A N/A,21.1,14.45,#N/A N/A,#N/A N/A,36.88,167.9,,12/19/2014,596.85,44.41,30.23,6.98,74.42,0,18.26,33.43,559344288,13.2353,1.7746,1.0905,2.7,6.5826,5.9397,11.28,8.09,18.27,1.25,90.67,37.74,,12/19/2014,816.95,68.3,100,98.18,0,38.18,14.31,15.56,371675716,24.4365,4.181,2.0433,1.42,17.2244,14.1813,10.74,7.64,33.4,1.59,47.43,59.36,,12/19/2014,501.89,63.92,80,92.5,5,10,9.75,11.65,299795076,20.4382,4.9595,1.3511,2.49,15.0676,11.5352,9.52,6.4,29.41,1.16,33.31,91.89,,12/19/2014,562.3149,59.98,82.35,74.12,2.35,29.41,13.3,12.66,571112152,20.3888,4.5411,1.4563,1.48,13.9064,9.9214,10.5,6.86,32.59,1.21,40.44,109.39,,12/19/2014,486.85,58.68,82.81,76.56,3.13,15.63,13.71,14.52,378384272,18.7426,3.3653,1.6893,2.01,12.2663,10.0403,12.79,9.46,27.69,1.41,39.69,111.03,,12/19/2014,238.38,63.58,83.33,90,0,6.67,13.29,14.69,146234364,17.9501,1.8194,1.7611,3.34,7.3227,5.894,17.36,8.62,56.11,0.96,32.55,125.11,,12/19/2014,152.85,47.41,50,50,0,0,13.39,17.96,130252106,14.8491,3.1607,1.3371,4.95,5.0654,3.4428,23.59,12.18,60.53,0.81,30.17,175.73,,12/19/2014,306.92,53.09,72.41,58.62,13.79,13.79,14.34,20.23,173493186,19.2091,3.1907,1.5513,2.09,12.065,9.1808,11.16,7.41,27,1.79,25.44,77.89,,,,,,,,,,,,,,12/19/2014,89.598,,12/19/2014,1.6471,,12/19/2014,108.66,,12/19/2014,16.49
12/26/2014,708.74,65.49,93.85,92.19,7.69,3.08,13.63,16.02,319224804,19.3737,4.3106,3.5006,1.49,13.146,12.1192,21.89,17.07,48.77,1.93,53.91,34.39,,12/26/2014,336.64,63.05,95.29,92.86,4.71,3.53,13.06,14.57,273230340,15.1891,1.4426,2.3868,1.7,9.1119,#N/A N/A,21.09,14.44,#N/A N/A,#N/A N/A,36.95,167.94,,12/26/2014,593.19,44.03,27.91,6.98,79.07,0,18.26,33.53,205491286,13.166,1.7646,1.0865,2.72,6.542,5.9061,11.3,8.09,18.3,1.25,90.67,37.81,,12/26/2014,801.01,65.03,90.91,98.18,0,7.27,14.45,17.52,170518244,23.9727,4.1009,2.0143,1.44,16.8651,13.9135,10.8,7.69,33.52,1.59,47.5,59.32,,12/26/2014,509.71,65.61,85,97.5,10,0,9.7,11.91,105154860,20.7586,5.0368,1.3711,2.46,15.3004,11.7163,9.51,6.4,29.39,1.16,33.31,91.88,,12/26/2014,573.1123,61.89,89.41,77.65,4.71,7.06,13.29,12.9,188291760,20.7895,4.624,1.4828,1.45,14.1629,10.1109,10.47,6.85,32.58,1.21,40.47,109.31,,12/26/2014,493.78,59.99,85.94,79.69,14.06,1.56,13.62,14.7,110296526,18.9901,3.4106,1.7136,1.99,12.4268,10.1787,12.78,9.47,27.72,1.41,39.74,111.25,,12/26/2014,247.12,66.83,96.67,96.67,6.67,0,13.4,13.88,59007545,18.6097,1.8861,1.8265,3.23,7.5912,6.112,17.36,8.62,56.14,0.96,32.55,125.06,,12/26/2014,155.71,49.33,50,83.33,33.33,0,13.35,18.06,47846510,15.1278,3.2208,1.3621,4.86,5.1604,3.5073,23.6,12.18,60.53,0.81,30.17,175.79,,12/26/2014,309.65,53.91,68.97,58.62,24.14,0,14.25,20.35,56975197,19.4075,3.2159,1.5677,2.07,12.1818,9.2683,11.17,7.4,27.03,1.79,25.42,77.86,,,,,,,,,,,,,,12/26/2014,90.03,,12/26/2014,1.7611,,12/26/2014,106.4859,,12/26/2014,14.5
1/2/2015,690.92,61.46,81.54,87.5,6.15,40,13.69,16.5,315693276,18.5883,4.0639,3.3233,1.53,12.2487,11.6236,21.99,17.38,48.76,1.87,56.41,33.95,,1/2/2015,333.41,61.52,85.88,92.86,2.35,34.12,12.91,15.06,251029032,15.7061,1.4212,2.357,1.74,8.8402,9.1421,20.44,14,#N/A N/A,#N/A N/A,37.72,163.69,,1/2/2015,589.12,43.61,16.28,6.98,39.53,0,18.2,33.44,184170656,14.1927,1.7942,1.1128,2.74,6.8511,6.5533,9.35,6.9,17.81,1.27,85.99,39.68,,1/2/2015,795.07,63.85,83.64,98.18,0,21.82,14.3,16.93,136584674,23.1268,4.149,1.9393,1.46,16.6554,13.6786,10.55,7.86,33.41,1.57,47.74,61.47,,1/2/2015,497.83,61.12,61.54,89.74,7.5,42.5,9.66,12.35,109415700,20.2107,5.2584,1.3388,2.52,14.964,11.7784,9.16,6.02,29.15,1.16,33.27,98.76,,1/2/2015,568.6052,60.64,76.47,75.29,5.88,18.82,13.24,13.36,201428200,20.8092,4.6371,1.4659,1.46,13.2658,9.9872,10.5,7.14,32.86,1.21,42.86,115.82,,1/2/2015,485.74,57.79,75,78.13,15.63,26.56,13.56,14.96,117789990,18.5673,3.6111,1.6786,2.03,12.2191,9.9662,12.92,9.01,27.36,1.34,39.75,109.6,,1/2/2015,241.51,63.09,93.33,93.33,6.67,10,13.66,16.61,64326418,18.302,1.8522,1.7541,3.3,7.7738,5.9621,17.41,8.65,55.84,0.9,31.07,126.05,,1/2/2015,153.35,47.84,33.33,50,33.33,0,13.3,18.13,44468909,14.8825,3.3177,1.387,4.94,5.767,5.138,12.33,5.81,57.95,0.93,26.59,189.91,,1/2/2015,305.82,52.58,68.97,58.62,24.14,27.59,14.22,20.26,57204075,18.8313,3.4935,1.5482,2.12,11.8113,9.1107,11.21,7.09,27.24,1.75,25.89,85.1,,,,,,,,,,,,,,1/2/2015,91.08,,1/2/2015,1.607,,1/2/2015,103.8614,,1/2/2015,17.79
1/9/2015,689.64,61.18,61.54,82.81,1.54,40,14,18.8,646903472,18.5539,4.0564,3.3172,1.54,12.2261,11.6022,21.99,17.38,48.76,1.87,56.41,33.95,,1/9/2015,325.36,57.9,43.53,80.95,1.18,23.53,13.36,18.28,516837208,15.3269,1.3869,2.3,1.78,8.6268,9.075,20.44,14,#N/A N/A,#N/A N/A,37.72,163.69,,1/9/2015,567.92,41.46,4.65,6.98,6.98,2.33,18.78,35.51,324719076,13.6819,1.7296,1.0728,2.84,6.6046,6.3175,9.35,6.9,17.81,1.27,85.99,39.68,,1/9/2015,813.23,65.81,83.64,98.18,3.64,14.55,14.59,18.98,290135576,23.6534,4.2432,1.9835,1.42,17.0236,13.9812,10.56,7.87,33.41,1.56,47.77,61.46,,1/9/2015,506.05,62.94,74.36,94.87,12.5,35,9.97,14.4,207793828,20.5042,5.3509,1.3594,2.49,15.2377,12.0622,9.07,5.72,29.11,1.16,33.21,98.92,,1/9/2015,562.3406,58.94,62.35,68.24,1.18,31.76,13.61,16.44,387395344,20.5676,4.5875,1.4494,1.48,13.1038,9.8856,10.49,7.12,32.86,1.21,42.91,115.75,,1/9/2015,475.87,55.22,42.19,68.75,0,42.19,13.99,18.02,228936608,18.1749,3.5443,1.6437,2.07,11.991,9.7504,12.93,9.02,27.36,1.34,39.69,109.67,,1/9/2015,241.09,62.82,86.67,90,0,76.67,13.78,17.24,99153618,18.27,1.849,1.751,3.31,7.7602,5.9517,17.41,8.65,55.84,0.9,31.07,126.05,,1/9/2015,151.59,46.75,0,50,16.67,0,13.45,18.6,84464024,14.7117,3.2797,1.371,5.03,5.7008,5.079,12.33,5.81,57.95,0.93,26.59,189.91,,1/9/2015,304.07,51.97,51.72,55.17,17.24,27.59,14.68,22.86,101765480,18.7023,3.4783,1.5388,2.13,11.7569,9.0548,11.21,7.1,27.24,1.75,25.86,85.23,,,,,,,,,,,,,,1/9/2015,91.935,,1/9/2015,1.419,,1/9/2015,103.6223,,1/9/2015,17.55
1/16/2015,672.52,57.56,35.38,76.56,0,6.15,14.1,19.51,713254560,18.0932,3.9557,3.2348,1.57,11.9225,11.3141,21.99,17.38,48.76,1.87,56.41,33.95,,1/16/2015,316.65,54.32,34.12,59.52,1.18,1.18,13.56,19.19,608620744,14.9058,1.3489,2.2369,1.84,8.3901,8.9276,20.44,14,#N/A N/A,#N/A N/A,37.74,163.7,,1/16/2015,559.36,40.63,4.65,4.65,25.58,2.33,19.22,32.12,384716032,13.4743,1.7036,1.0568,2.89,6.5029,6.2205,9.35,6.91,17.81,1.27,86.02,39.73,,1/16/2015,814.62,65.96,78.18,94.55,1.82,23.64,14.71,19.82,283342296,23.6939,4.2505,1.9869,1.43,17.0527,14.0052,10.56,7.87,33.41,1.56,47.77,61.46,,1/16/2015,507.61,63.27,66.67,94.87,10,10,9.91,13.8,200545292,20.5651,5.3665,1.3634,2.48,15.2828,12.0981,9.07,5.72,29.11,1.16,33.21,98.92,,1/16/2015,552.8434,56.45,40,62.35,3.53,17.65,13.75,17,425718960,20.2202,4.51,1.4249,1.51,12.8825,9.7187,10.49,7.12,32.86,1.21,42.91,115.75,,1/16/2015,469.58,53.65,28.13,64.06,1.56,4.69,13.95,17.1,231368744,17.9333,3.4971,1.6219,2.1,11.8315,9.6207,12.93,9.02,27.36,1.34,39.69,109.67,,1/16/2015,247.4,65.16,86.67,90,0,10,13.72,17.31,98061794,18.7483,1.8974,1.7968,3.23,7.9633,6.1075,17.41,8.65,55.84,0.9,31.07,126.05,,1/16/2015,154.48,48.73,50,83.33,16.67,0,13.52,18.28,78506578,14.9918,3.3421,1.3971,4.93,5.8093,5.1757,12.33,5.81,57.95,0.93,26.59,189.91,,1/16/2015,300.55,50.75,48.28,55.17,13.79,17.24,14.83,22.04,136796202,18.4861,3.4381,1.521,2.16,11.621,8.9501,11.21,7.1,27.24,1.75,25.86,85.23,,,,,,,,,,,,,,1/16/2015,92.52,,1/16/2015,1.3026,,1/16/2015,103.3062,,1/16/2015,20.95
1/23/2015,693.44,60.51,56.92,79.69,13.85,1.54,14.19,19.64,507743896,18.6559,4.0785,3.3353,1.53,12.2947,11.6662,21.99,17.38,48.76,1.87,56.4,33.94,,1/23/2015,320.51,55.58,43.53,66.67,5.88,3.53,13.73,20.24,483591184,15.0949,1.3658,2.2654,1.81,8.4956,9.0133,20.44,14,#N/A N/A,#N/A N/A,37.73,163.68,,1/23/2015,568.28,41.89,13.95,6.98,62.79,0,19.23,28.77,247386388,13.6892,1.7308,1.0737,2.84,6.6066,6.3197,9.35,6.91,17.81,1.27,86.02,39.73,,1/23/2015,821.35,66.67,69.09,94.55,3.64,7.27,14.7,19.42,211708564,23.8745,4.2806,2.003,1.42,17.1738,14.0997,10.58,7.89,33.41,1.61,47.83,63.76,,1/23/2015,510.96,64,74.36,94.87,10,12.5,9.97,14.13,156473888,20.6981,5.4002,1.3718,2.47,15.3762,12.1749,9.07,5.72,29.11,1.16,33.23,98.88,,1/23/2015,562.2948,58.26,55.29,69.41,11.76,10.59,13.75,17.42,304704296,20.5639,4.5874,1.4493,1.48,13.1018,9.8841,10.49,7.12,32.87,1.21,42.92,115.76,,1/23/2015,480.63,55.93,51.56,68.75,21.88,0,14.05,17.1,193126324,18.3514,3.5787,1.6597,2.05,12.1074,9.845,12.93,9.02,27.36,1.34,39.7,109.67,,1/23/2015,250.15,66.12,90,90,3.33,0,13.63,16.62,67195667,18.9562,1.9184,1.8168,3.19,8.0517,6.1753,17.41,8.65,55.84,0.9,31.07,126.05,,1/23/2015,152.74,47.63,33.33,50,16.67,0,13.29,15.24,66992377,14.8234,3.3046,1.3814,4.99,5.7441,5.1176,12.33,5.81,57.95,0.93,26.59,189.91,,1/23/2015,302.87,51.53,51.72,62.07,17.24,6.9,14.92,21.69,86648410,18.6288,3.4646,1.5328,2.14,11.7107,9.0192,11.21,7.1,27.24,1.75,25.86,85.23,,,,,,,,,,,,,,1/23/2015,94.762,,1/23/2015,1.308,,1/23/2015,101.131,,1/23/2015,16.66
1/30/2015,664.92,55.1,26.15,62.5,6.15,10.77,14.53,20.92,860937032,17.8596,3.9047,3.1938,1.59,11.7953,11.1418,22.07,17.46,48.83,1.88,56.37,33.84,,1/30/2015,310.01,51.58,25.88,59.52,12.94,22.35,13.97,19.57,546394680,14.6003,1.3211,2.1911,1.86,8.2172,8.725,20.44,14,#N/A N/A,#N/A N/A,37.73,163.68,,1/30/2015,557.95,40.85,25.58,9.3,32.56,2.33,19.65,28.02,332478772,13.4402,1.6993,1.0542,2.9,6.4865,6.2047,9.35,6.91,17.81,1.27,86.02,39.73,,1/30/2015,801.26,62.62,55.36,92.86,1.79,33.93,14.86,18.84,298481044,23.1634,4.2375,1.932,1.44,16.5528,13.4893,10.66,7.75,33.46,1.64,48.41,69.3,,1/30/2015,493.24,57.76,39.47,78.95,2.56,28.21,10.29,14.96,235945200,19.9198,5.2733,1.3555,2.56,14.6996,11.8134,9.28,5.87,29.18,1.16,33.55,99.57,,1/30/2015,554.7885,56.34,32.94,65.88,9.41,15.29,13.92,16.98,419838292,20.2516,4.5286,1.4277,1.51,12.9228,9.7382,10.49,7.13,32.87,1.21,42.93,115.85,,1/30/2015,468.53,52.98,26.56,56.25,15.63,10.94,14.23,17.65,258420836,17.8934,3.4897,1.6181,2.11,11.8092,9.5986,12.93,9.02,27.36,1.34,39.68,109.7,,1/30/2015,245.77,63.25,83.33,90,3.33,53.33,13.88,17.31,94803179,18.6247,1.8848,1.785,3.25,7.9108,6.0673,17.41,8.65,55.84,0.9,31.07,126.05,,1/30/2015,149.13,45.41,33.33,50,0,16.67,13.26,13.66,94227655,14.4727,3.2264,1.3488,5.11,5.6082,4.9965,12.33,5.81,57.95,0.93,26.59,189.91,,1/30/2015,299.22,50.24,37.93,62.07,10.34,10.34,15.04,19.2,120397856,18.4041,3.4228,1.5143,2.17,11.5694,8.9104,11.21,7.1,27.24,1.75,25.86,85.23,,,,,,,,,,,,,,1/30/2015,94.804,,1/30/2015,1.1548,,1/30/2015,100.8413,,1/30/2015,20.97
2/6/2015,681.48,57.39,53.85,79.69,21.54,3.08,14.42,19.26,637805184,18.3502,4.0023,3.3106,1.57,12.1624,11.4335,22.26,17.67,49.11,1.87,56.03,33.79,,2/6/2015,324.93,56.21,63.53,79.76,36.47,17.65,13.83,19.78,557582280,15.3031,1.3847,2.2966,1.79,8.6128,9.0331,20.44,14,#N/A N/A,#N/A N/A,37.73,163.68,,2/6/2015,587.98,44.96,81.4,9.3,11.63,2.33,20.04,28.68,333958624,14.1637,1.7908,1.1109,2.77,6.8356,6.5388,9.35,6.91,17.81,1.27,86.02,39.73,,2/6/2015,806.81,63.25,58.93,92.86,8.93,30.36,14.77,16.64,299780072,23.3288,4.2742,1.9454,1.43,16.6899,13.5854,10.66,7.74,33.46,1.64,48.34,69.41,,2/6/2015,504.2,60.24,68.42,89.47,7.69,35.9,10.3,14.18,198723420,20.2963,5.3654,1.3796,2.63,14.759,12.0112,9.3,5.88,29.21,1.16,34.16,97.72,,2/6/2015,578.2533,60.56,62.35,71.76,21.18,5.88,13.95,17.57,452997160,20.9236,4.7462,1.4815,1.45,13.2059,10.0595,10.55,6.95,32.91,1.22,43.79,116.55,,2/6/2015,482.69,55.8,59.38,65.63,20.31,10.94,14.01,17.36,241122228,18.4867,3.6011,1.6684,2.05,12.1537,9.9058,12.91,9,27.34,1.35,39.72,109.95,,2/6/2015,236.6,57.8,36.67,90,3.33,80,14.57,20.73,107657026,17.9293,1.8145,1.7184,3.38,7.6155,5.8407,17.41,8.65,55.84,0.9,31.07,126.05,,2/6/2015,159.49,52.03,66.67,83.33,16.67,0,13.67,16.46,108039876,15.4781,3.4505,1.4425,4.78,5.9978,5.3436,12.33,5.81,57.95,0.93,26.59,189.91,,2/6/2015,313.21,54.72,82.76,62.07,20.69,6.9,15.04,20.32,123104656,19.2647,3.5829,1.5851,2.04,12.1104,9.3271,11.21,7.1,27.24,1.75,25.86,85.23,,,,,,,,,,,,,,2/6/2015,94.698,,2/6/2015,1.4788,,2/6/2015,102.6488,,2/6/2015,17.29
2/13/2015,710.59,61.01,75.38,87.5,24.62,0,14.31,20.11,596583504,19.1341,4.1733,3.452,1.51,12.682,11.9219,22.26,17.67,49.11,1.87,56.03,33.79,,2/13/2015,328.84,57.32,76.47,84.52,12.94,3.53,13.46,19.9,470925008,15.4875,1.4013,2.3243,1.77,8.7165,9.0851,20.44,14,#N/A N/A,#N/A N/A,37.73,163.68,,2/13/2015,603.4,46.92,90.7,13.95,4.65,4.65,20.03,29.42,272230184,14.5352,1.8378,1.14,2.73,7.0149,6.7103,9.35,6.91,17.81,1.27,86.02,39.73,,2/13/2015,817.78,64.5,71.43,92.86,10.71,5.36,14.55,17.18,255284024,23.6461,4.3324,1.9719,1.42,16.9169,13.7702,10.66,7.74,33.46,1.64,48.34,69.41,,2/13/2015,509.04,61.28,68.42,89.47,17.95,5.13,9.95,14.31,185551114,20.4922,5.4172,1.3929,2.61,14.9014,12.1271,9.3,5.88,29.21,1.16,34.16,97.72,,2/13/2015,593.4949,62.96,76.47,82.35,15.29,3.53,13.45,17.86,352011400,21.4751,4.8713,1.5205,1.42,13.554,10.3247,10.55,6.95,32.91,1.22,43.79,116.55,,2/13/2015,490.32,57.24,71.88,71.88,14.06,1.56,13.68,17.41,187271048,18.7744,3.6572,1.6944,2.03,12.3429,10.06,12.91,9,27.34,1.35,39.73,109.95,,2/13/2015,228.74,53.71,0,83.33,0,6.67,14.93,21.19,111157436,17.3343,1.7543,1.6613,3.51,7.3627,5.6469,17.41,8.65,55.84,0.9,31.07,126.05,,2/13/2015,159.6,52.1,100,83.33,0,0,13.11,15.92,71624336,15.489,3.453,1.4435,4.77,6.002,5.3474,12.33,5.81,57.95,0.93,26.59,189.91,,2/13/2015,322.63,57.4,96.55,72.41,6.9,3.45,14.92,20.81,107192094,19.8444,3.6907,1.6328,1.99,12.4749,9.6078,11.21,7.1,27.24,1.75,25.86,85.23,,,,,,,,,,,,,,2/13/2015,94.201,,2/13/2015,1.5377,,2/13/2015,104.472,,2/13/2015,14.69
2/20/2015,719,61.97,81.54,87.5,12.31,1.54,14.21,17.61,432757200,19.3606,4.2227,3.4929,1.5,12.8321,12.0631,22.26,17.67,49.11,1.87,56.03,33.79,,2/20/2015,329.18,57.42,80,86.9,3.53,2.35,13.39,17.75,373769016,15.5033,1.4028,2.3266,1.77,8.7254,9.123,20.44,14,#N/A N/A,#N/A N/A,37.73,163.68,,2/20/2015,589.07,45.37,86.05,13.95,4.65,11.63,20,25.99,249472692,14.19,1.7941,1.113,2.8,6.8483,6.5509,9.35,6.91,17.81,1.27,86.02,39.73,,2/20/2015,833.59,66.2,82.14,94.64,16.07,3.57,14.45,15.26,207809552,24.0988,4.4154,2.0097,1.4,17.2408,14.0307,10.66,7.74,33.46,1.64,48.35,69.44,,2/20/2015,509.59,61.4,73.68,92.11,10.26,7.69,9.89,12.59,148465052,20.4911,5.4566,1.3928,2.61,14.8906,12.1229,9.31,5.89,29.21,1.15,34.22,98.35,,2/20/2015,598.0562,63.65,75.29,82.35,3.53,7.06,13.28,15.36,287521904,21.6305,4.9056,1.5316,1.42,13.6586,10.3996,10.55,6.95,32.91,1.22,43.79,116.52,,2/20/2015,498.14,58.66,84.38,73.44,12.5,0,13.55,14.36,160639320,19.0772,3.7162,1.7217,2.01,12.5419,10.2222,12.91,9,27.34,1.35,39.72,109.95,,2/20/2015,231.46,54.85,10,83.33,0,0,15.1,22,98099708,17.5401,1.7751,1.6811,3.47,7.4501,5.7139,17.41,8.65,55.84,0.9,31.07,126.05,,2/20/2015,157.44,50.72,83.33,83.33,0,16.67,13.11,14.65,54942165,15.2787,3.4061,1.4239,4.84,5.9205,5.2748,12.33,5.81,57.95,0.93,26.59,189.91,,2/20/2015,325.79,58.25,100,75.86,0,0,14.79,17.28,86577832,20.0388,3.7269,1.6488,1.98,12.5971,9.7019,11.21,7.1,27.24,1.75,25.86,85.23,,,,,,,,,,,,,,2/20/2015,94.253,,2/20/2015,1.5852,,2/20/2015,102.7283,,2/20/2015,14.3
